sample_id,chart_id,representative_sample_id,chart_type,source_image_path,masked_image_path,debug_overlay_path,masked_label_text,pseudo_gold,label_ocr_confidence,crop_confirm_text,crop_confirm_confidence,label_bbox,mask_pixel_count,tick_values,tick_pixel_y,tick_details,axis_slope,axis_intercept,axis_r_squared,axis_max_residual_pixels,axis_tick_step,axis_span,plot_bbox,bar_bbox,line_point,target_x,target_y,geometry_score,raw_geometry_value,absolute_error,relative_error,axis_normalized_error,finmme_numerical_sample_ids,finmme_numerical_gold,finmme_numerical_unit,finmme_numerical_tolerance,geometry_gold_access
fgmvp_0215,ae0fbfa81783e9a42d131f0e3068f6510f1174fde6b5bee18c2445a1e510a4db,282,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/282.jpg,phase6_geometry_scale/masked_images/fgmvp_0215.png,phase6_geometry_scale/debug_overlays/fgmvp_0215.png,42.7,42.7,0.9999369849639189,42.7,0.628972948657261,"[740.0,46.0,790.0,72.0]",1537,"[44.0,42.0,40.0,38.0,36.0,34.0]","[49.0,100.0,151.0,202.0,252.0,303.0]","[{""value"":44.0,""pixel_y"":49.0,""text"":""44.0"",""confidence"":0.9883856127806783,""bbox"":[26.0,36.0,77.0,62.0]},{""value"":42.0,""pixel_y"":100.0,""text"":""42.0"",""confidence"":0.49005760041236707,""bbox"":[26.0,86.0,75.0,114.0]},{""value"":40.0,""pixel_y"":151.0,""text"":""40.0"",""confidence"":0.8074320472284638,""bbox"":[26.0,137.0,77.0,165.0]},{""value"":38.0,""pixel_y"":202.0,""text"":""38.0"",""confidence"":0.9998903364753847,""bbox"":[26.0,188.0,75.0,216.0]},{""value"":36.0,""pixel_y"":252.0,""text"":""36.0"",""confidence"":0.999965250492096,""bbox"":[26.0,238.0,77.0,266.0]},{""value"":34.0,""pixel_y"":303.0,""text"":""34.0"",""confidence"":0.863383313997897,""bbox"":[26.0,289.0,77.0,317.0]}]",-0.03939186817652812,45.93953411043172,0.9999907107098653,0.44738323016270654,2.0,12.215418321541371,"[89.288,20.95,1008.64,331.05]","[748,83,34,219]",null,765.0,83.0,2.4647686085704006,42.670009051779886,0.029990948220117275,0.0007023641269348307,0.0024551716061356255,10825,40.8,percentage,3.0,False
fgmvp_0216,ae0fbfa81783e9a42d131f0e3068f6510f1174fde6b5bee18c2445a1e510a4db,282,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/282.jpg,phase6_geometry_scale/masked_images/fgmvp_0216.png,phase6_geometry_scale/debug_overlays/fgmvp_0216.png,40.6,40.6,0.9999319314956665,40.6,0.6917262646211383,"[294.0,98.0,346.0,125.0]",1650,"[44.0,42.0,40.0,38.0,36.0,34.0]","[49.0,100.0,151.0,202.0,252.0,303.0]","[{""value"":44.0,""pixel_y"":49.0,""text"":""44.0"",""confidence"":0.9883856127806783,""bbox"":[26.0,36.0,77.0,62.0]},{""value"":42.0,""pixel_y"":100.0,""text"":""42.0"",""confidence"":0.49005760041236707,""bbox"":[26.0,86.0,75.0,114.0]},{""value"":40.0,""pixel_y"":151.0,""text"":""40.0"",""confidence"":0.8074320472284638,""bbox"":[26.0,137.0,77.0,165.0]},{""value"":38.0,""pixel_y"":202.0,""text"":""38.0"",""confidence"":0.9998903364753847,""bbox"":[26.0,188.0,75.0,216.0]},{""value"":36.0,""pixel_y"":252.0,""text"":""36.0"",""confidence"":0.999965250492096,""bbox"":[26.0,238.0,77.0,266.0]},{""value"":34.0,""pixel_y"":303.0,""text"":""34.0"",""confidence"":0.863383313997897,""bbox"":[26.0,289.0,77.0,317.0]}]",-0.03939186817652812,45.93953411043172,0.9999907107098653,0.44738323016270654,2.0,12.215418321541371,"[89.288,20.95,1008.64,331.05]","[302,136,33,166]",null,318.5,136.0,2.3596413821801674,40.5822400384239,0.017759961576103933,0.00043743747724393924,0.0014538971248152014,10825,40.8,percentage,3.0,False
fgmvp_0217,2c84a0155e7c7059570e1dc701b10ca2dc0fe6298fb5b35a883b0647c66b2bda,2774,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2774.jpg,phase6_geometry_scale/masked_images/fgmvp_0217.png,phase6_geometry_scale/debug_overlays/fgmvp_0217.png,46.6,46.6,0.8828277047428634,46.6,0.9650292921960671,"[604.0,127.0,661.0,160.0]",2160,"[60.0,50.0,40.0,30.0,20.0,10.0,0.0,-10.0,-40.0]","[110.0,156.5,202.5,249.5,295.5,342.0,388.5,434.0,574.5]","[{""value"":60.0,""pixel_y"":110.0,""text"":""60"",""confidence"":0.9999221978041466,""bbox"":[31.0,94.0,69.0,126.0]},{""value"":50.0,""pixel_y"":156.5,""text"":""50"",""confidence"":0.9998653013294014,""bbox"":[31.0,140.0,69.0,173.0]},{""value"":40.0,""pixel_y"":202.5,""text"":""40"",""confidence"":0.9999967968410157,""bbox"":[31.0,186.0,69.0,219.0]},{""value"":30.0,""pixel_y"":249.5,""text"":""30"",""confidence"":0.9999978083645809,""bbox"":[31.0,233.0,69.0,266.0]},{""value"":20.0,""pixel_y"":295.5,""text"":""20"",""confidence"":0.9814144666946796,""bbox"":[31.0,279.0,69.0,312.0]},{""value"":10.0,""pixel_y"":342.0,""text"":""10"",""confidence"":0.9999900533582403,""bbox"":[31.0,326.0,69.0,358.0]},{""value"":0.0,""pixel_y"":388.5,""text"":""0"",""confidence"":0.9999842644356818,""bbox"":[47.0,376.0,65.0,401.0]},{""value"":-10.0,""pixel_y"":434.0,""text"":""-10"",""confidence"":0.696638822555542,""bbox"":[21.0,416.0,68.0,452.0]},{""value"":-40.0,""pixel_y"":574.5,""text"":""-40"",""confidence"":0.7483828067779541,""bbox"":[23.0,559.0,67.0,590.0]}]",-0.21546658436184635,83.68661186090698,0.999993658986614,0.8080800481491788,10.0,111.10534422618609,"[81.288,84.425,1008.64,600.075]","[613,174,40,214]",null,633.0,174.0,2.576258064796988,46.19542618194571,0.4045738180542884,0.008681841589147818,0.0036413533558805676,2774|4123,42.6|63.5,percentage|percentage,3.0|5.0,False
fgmvp_0218,2c84a0155e7c7059570e1dc701b10ca2dc0fe6298fb5b35a883b0647c66b2bda,2774,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2774.jpg,phase6_geometry_scale/masked_images/fgmvp_0218.png,phase6_geometry_scale/debug_overlays/fgmvp_0218.png,34.7,34.7,0.9662509035271722,34.7,0.9713767088544065,"[703.0,183.0,760.0,216.0]",2160,"[60.0,50.0,40.0,30.0,20.0,10.0,0.0,-10.0,-40.0]","[110.0,156.5,202.5,249.5,295.5,342.0,388.5,434.0,574.5]","[{""value"":60.0,""pixel_y"":110.0,""text"":""60"",""confidence"":0.9999221978041466,""bbox"":[31.0,94.0,69.0,126.0]},{""value"":50.0,""pixel_y"":156.5,""text"":""50"",""confidence"":0.9998653013294014,""bbox"":[31.0,140.0,69.0,173.0]},{""value"":40.0,""pixel_y"":202.5,""text"":""40"",""confidence"":0.9999967968410157,""bbox"":[31.0,186.0,69.0,219.0]},{""value"":30.0,""pixel_y"":249.5,""text"":""30"",""confidence"":0.9999978083645809,""bbox"":[31.0,233.0,69.0,266.0]},{""value"":20.0,""pixel_y"":295.5,""text"":""20"",""confidence"":0.9814144666946796,""bbox"":[31.0,279.0,69.0,312.0]},{""value"":10.0,""pixel_y"":342.0,""text"":""10"",""confidence"":0.9999900533582403,""bbox"":[31.0,326.0,69.0,358.0]},{""value"":0.0,""pixel_y"":388.5,""text"":""0"",""confidence"":0.9999842644356818,""bbox"":[47.0,376.0,65.0,401.0]},{""value"":-10.0,""pixel_y"":434.0,""text"":""-10"",""confidence"":0.696638822555542,""bbox"":[21.0,416.0,68.0,452.0]},{""value"":-40.0,""pixel_y"":574.5,""text"":""-40"",""confidence"":0.7483828067779541,""bbox"":[23.0,559.0,67.0,590.0]}]",-0.21546658436184635,83.68661186090698,0.999993658986614,0.8080800481491788,10.0,111.10534422618609,"[81.288,84.425,1008.64,600.075]","[713,229,40,159]",null,733.0,229.0,2.4710711800639786,34.34476404204417,0.3552359579558342,0.010237347491522598,0.0031972895672115623,2774|4123,42.6|63.5,percentage|percentage,3.0|5.0,False
fgmvp_0219,2c84a0155e7c7059570e1dc701b10ca2dc0fe6298fb5b35a883b0647c66b2bda,2774,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2774.jpg,phase6_geometry_scale/masked_images/fgmvp_0219.png,phase6_geometry_scale/debug_overlays/fgmvp_0219.png,25.7,25.7,0.9020219506041351,25.7,0.8034371895547893,"[903.0,225.0,960.0,258.0]",2160,"[60.0,50.0,40.0,30.0,20.0,10.0,0.0,-10.0,-40.0]","[110.0,156.5,202.5,249.5,295.5,342.0,388.5,434.0,574.5]","[{""value"":60.0,""pixel_y"":110.0,""text"":""60"",""confidence"":0.9999221978041466,""bbox"":[31.0,94.0,69.0,126.0]},{""value"":50.0,""pixel_y"":156.5,""text"":""50"",""confidence"":0.9998653013294014,""bbox"":[31.0,140.0,69.0,173.0]},{""value"":40.0,""pixel_y"":202.5,""text"":""40"",""confidence"":0.9999967968410157,""bbox"":[31.0,186.0,69.0,219.0]},{""value"":30.0,""pixel_y"":249.5,""text"":""30"",""confidence"":0.9999978083645809,""bbox"":[31.0,233.0,69.0,266.0]},{""value"":20.0,""pixel_y"":295.5,""text"":""20"",""confidence"":0.9814144666946796,""bbox"":[31.0,279.0,69.0,312.0]},{""value"":10.0,""pixel_y"":342.0,""text"":""10"",""confidence"":0.9999900533582403,""bbox"":[31.0,326.0,69.0,358.0]},{""value"":0.0,""pixel_y"":388.5,""text"":""0"",""confidence"":0.9999842644356818,""bbox"":[47.0,376.0,65.0,401.0]},{""value"":-10.0,""pixel_y"":434.0,""text"":""-10"",""confidence"":0.696638822555542,""bbox"":[21.0,416.0,68.0,452.0]},{""value"":-40.0,""pixel_y"":574.5,""text"":""-40"",""confidence"":0.7483828067779541,""bbox"":[23.0,559.0,67.0,590.0]}]",-0.21546658436184635,83.68661186090698,0.999993658986614,0.8080800481491788,10.0,111.10534422618609,"[81.288,84.425,1008.64,600.075]","[913,271,39,117]",null,932.5,271.0,2.3891437938940627,25.295167498846617,0.40483250115338265,0.015752237398964305,0.003643681624614137,2774|4123,42.6|63.5,percentage|percentage,3.0|5.0,False
fgmvp_0220,2c84a0155e7c7059570e1dc701b10ca2dc0fe6298fb5b35a883b0647c66b2bda,2774,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2774.jpg,phase6_geometry_scale/masked_images/fgmvp_0220.png,phase6_geometry_scale/debug_overlays/fgmvp_0220.png,8.7,8.7,0.9973636865615845,8.7,0.9999342030972769,"[810.0,305.0,853.0,336.0]",1564,"[60.0,50.0,40.0,30.0,20.0,10.0,0.0,-10.0,-40.0]","[110.0,156.5,202.5,249.5,295.5,342.0,388.5,434.0,574.5]","[{""value"":60.0,""pixel_y"":110.0,""text"":""60"",""confidence"":0.9999221978041466,""bbox"":[31.0,94.0,69.0,126.0]},{""value"":50.0,""pixel_y"":156.5,""text"":""50"",""confidence"":0.9998653013294014,""bbox"":[31.0,140.0,69.0,173.0]},{""value"":40.0,""pixel_y"":202.5,""text"":""40"",""confidence"":0.9999967968410157,""bbox"":[31.0,186.0,69.0,219.0]},{""value"":30.0,""pixel_y"":249.5,""text"":""30"",""confidence"":0.9999978083645809,""bbox"":[31.0,233.0,69.0,266.0]},{""value"":20.0,""pixel_y"":295.5,""text"":""20"",""confidence"":0.9814144666946796,""bbox"":[31.0,279.0,69.0,312.0]},{""value"":10.0,""pixel_y"":342.0,""text"":""10"",""confidence"":0.9999900533582403,""bbox"":[31.0,326.0,69.0,358.0]},{""value"":0.0,""pixel_y"":388.5,""text"":""0"",""confidence"":0.9999842644356818,""bbox"":[47.0,376.0,65.0,401.0]},{""value"":-10.0,""pixel_y"":434.0,""text"":""-10"",""confidence"":0.696638822555542,""bbox"":[21.0,416.0,68.0,452.0]},{""value"":-40.0,""pixel_y"":574.5,""text"":""-40"",""confidence"":0.7483828067779541,""bbox"":[23.0,559.0,67.0,590.0]}]",-0.21546658436184635,83.68661186090698,0.999993658986614,0.8080800481491788,10.0,111.10534422618609,"[81.288,84.425,1008.64,600.075]","[813,350,40,38]",null,833.0,350.0,2.2225847238816487,8.273307334260764,0.42669266573923537,0.04904513399301556,0.003840433317686166,2774|4123,42.6|63.5,percentage|percentage,3.0|5.0,False
fgmvp_0221,36c03d67a0a138bec8c08a66b03709f8fd04ecf05da47dc00254fdbe2e21af3a,2890,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2890.jpg,phase6_geometry_scale/masked_images/fgmvp_0221.png,phase6_geometry_scale/debug_overlays/fgmvp_0221.png,21,21.0,1.0,21,0.7959372997283936,"[786.0,118.0,818.0,149.0]",1190,"[30.0,25.0,20.0,15.0,10.0,5.0]","[36.5,104.0,170.0,238.0,304.0,371.0]","[{""value"":30.0,""pixel_y"":36.5,""text"":""30"",""confidence"":0.999993087923841,""bbox"":[20.0,22.0,56.0,51.0]},{""value"":25.0,""pixel_y"":104.0,""text"":""25"",""confidence"":0.9803468570296472,""bbox"":[22.0,90.0,56.0,118.0]},{""value"":20.0,""pixel_y"":170.0,""text"":""20"",""confidence"":0.9999974711900259,""bbox"":[22.0,156.0,56.0,184.0]},{""value"":15.0,""pixel_y"":238.0,""text"":""15"",""confidence"":0.999994015152757,""bbox"":[23.0,223.0,56.0,253.0]},{""value"":10.0,""pixel_y"":304.0,""text"":""10"",""confidence"":0.9999947737947846,""bbox"":[23.0,290.0,56.0,318.0]},{""value"":5.0,""pixel_y"":371.0,""text"":""5"",""confidence"":0.9999971389790971,""bbox"":[35.0,359.0,55.0,383.0]}]",-0.07476947011803496,32.74674111490263,0.999988256064347,0.6472263761304036,5.0,29.808344651956997,"[68.288,9.18,1008.64,407.85]","[793,157,21,251]",null,803.5,157.0,2.45518025806217,21.007934306371144,0.007934306371144118,0.0003778241129116246,0.0002661773561660429,2890|7388,130|12.45,count|count,10.0|2.0,False
fgmvp_0222,36c03d67a0a138bec8c08a66b03709f8fd04ecf05da47dc00254fdbe2e21af3a,2890,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2890.jpg,phase6_geometry_scale/masked_images/fgmvp_0222.png,phase6_geometry_scale/debug_overlays/fgmvp_0222.png,25,25.0,0.6973913961493445,25,0.9778289260004247,"[711.0,66.0,744.0,94.0]",1116,"[30.0,25.0,20.0,15.0,10.0,5.0]","[36.5,104.0,170.0,238.0,304.0,371.0]","[{""value"":30.0,""pixel_y"":36.5,""text"":""30"",""confidence"":0.999993087923841,""bbox"":[20.0,22.0,56.0,51.0]},{""value"":25.0,""pixel_y"":104.0,""text"":""25"",""confidence"":0.9803468570296472,""bbox"":[22.0,90.0,56.0,118.0]},{""value"":20.0,""pixel_y"":170.0,""text"":""20"",""confidence"":0.9999974711900259,""bbox"":[22.0,156.0,56.0,184.0]},{""value"":15.0,""pixel_y"":238.0,""text"":""15"",""confidence"":0.999994015152757,""bbox"":[23.0,223.0,56.0,253.0]},{""value"":10.0,""pixel_y"":304.0,""text"":""10"",""confidence"":0.9999947737947846,""bbox"":[23.0,290.0,56.0,318.0]},{""value"":5.0,""pixel_y"":371.0,""text"":""5"",""confidence"":0.9999971389790971,""bbox"":[35.0,359.0,55.0,383.0]}]",-0.07476947011803496,32.74674111490263,0.999988256064347,0.6472263761304036,5.0,29.808344651956997,"[68.288,9.18,1008.64,407.85]","[717,103,21,305]",null,727.5,103.0,2.637879248920253,25.045485692745032,0.045485692745032225,0.001819427709801289,0.0015259382322676536,2890|7388,130|12.45,count|count,10.0|2.0,False
fgmvp_0223,36c03d67a0a138bec8c08a66b03709f8fd04ecf05da47dc00254fdbe2e21af3a,2890,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2890.jpg,phase6_geometry_scale/masked_images/fgmvp_0223.png,phase6_geometry_scale/debug_overlays/fgmvp_0223.png,12,12.0,0.9999974711900259,12,0.9999997471189183,"[846.0,241.0,880.0,269.0]",1147,"[30.0,25.0,20.0,15.0,10.0,5.0]","[36.5,104.0,170.0,238.0,304.0,371.0]","[{""value"":30.0,""pixel_y"":36.5,""text"":""30"",""confidence"":0.999993087923841,""bbox"":[20.0,22.0,56.0,51.0]},{""value"":25.0,""pixel_y"":104.0,""text"":""25"",""confidence"":0.9803468570296472,""bbox"":[22.0,90.0,56.0,118.0]},{""value"":20.0,""pixel_y"":170.0,""text"":""20"",""confidence"":0.9999974711900259,""bbox"":[22.0,156.0,56.0,184.0]},{""value"":15.0,""pixel_y"":238.0,""text"":""15"",""confidence"":0.999994015152757,""bbox"":[23.0,223.0,56.0,253.0]},{""value"":10.0,""pixel_y"":304.0,""text"":""10"",""confidence"":0.9999947737947846,""bbox"":[23.0,290.0,56.0,318.0]},{""value"":5.0,""pixel_y"":371.0,""text"":""5"",""confidence"":0.9999971389790971,""bbox"":[35.0,359.0,55.0,383.0]}]",-0.07476947011803496,32.74674111490263,0.999988256064347,0.6472263761304036,5.0,29.808344651956997,"[68.288,9.18,1008.64,407.85]","[853,279,15,129]",null,860.5,279.0,2.2925362348585328,11.886058951970877,0.11394104802912253,0.00949508733576021,0.003822454730697097,2890|7388,130|12.45,count|count,10.0|2.0,False
fgmvp_0224,36c03d67a0a138bec8c08a66b03709f8fd04ecf05da47dc00254fdbe2e21af3a,2890,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2890.jpg,phase6_geometry_scale/masked_images/fgmvp_0224.png,phase6_geometry_scale/debug_overlays/fgmvp_0224.png,10,10.0,0.999996628253784,10,0.9999994099441718,"[159.0,266.0,194.0,294.0]",1178,"[30.0,25.0,20.0,15.0,10.0,5.0]","[36.5,104.0,170.0,238.0,304.0,371.0]","[{""value"":30.0,""pixel_y"":36.5,""text"":""30"",""confidence"":0.999993087923841,""bbox"":[20.0,22.0,56.0,51.0]},{""value"":25.0,""pixel_y"":104.0,""text"":""25"",""confidence"":0.9803468570296472,""bbox"":[22.0,90.0,56.0,118.0]},{""value"":20.0,""pixel_y"":170.0,""text"":""20"",""confidence"":0.9999974711900259,""bbox"":[22.0,156.0,56.0,184.0]},{""value"":15.0,""pixel_y"":238.0,""text"":""15"",""confidence"":0.999994015152757,""bbox"":[23.0,223.0,56.0,253.0]},{""value"":10.0,""pixel_y"":304.0,""text"":""10"",""confidence"":0.9999947737947846,""bbox"":[23.0,290.0,56.0,318.0]},{""value"":5.0,""pixel_y"":371.0,""text"":""5"",""confidence"":0.9999971389790971,""bbox"":[35.0,359.0,55.0,383.0]}]",-0.07476947011803496,32.74674111490263,0.999988256064347,0.6472263761304036,5.0,29.808344651956997,"[68.288,9.18,1008.64,407.85]","[167,305,18,103]",null,176.0,305.0,2.234299024570954,9.94205272890197,0.05794727109802977,0.005794727109802977,0.0019439949374788707,2890|7388,130|12.45,count|count,10.0|2.0,False
fgmvp_0225,36c03d67a0a138bec8c08a66b03709f8fd04ecf05da47dc00254fdbe2e21af3a,2890,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/2890.jpg,phase6_geometry_scale/masked_images/fgmvp_0225.png,phase6_geometry_scale/debug_overlays/fgmvp_0225.png,19,19.0,0.8449561753032386,19,0.9999887889567027,"[636.0,146.0,669.0,174.0]",1116,"[30.0,25.0,20.0,15.0,10.0,5.0]","[36.5,104.0,170.0,238.0,304.0,371.0]","[{""value"":30.0,""pixel_y"":36.5,""text"":""30"",""confidence"":0.999993087923841,""bbox"":[20.0,22.0,56.0,51.0]},{""value"":25.0,""pixel_y"":104.0,""text"":""25"",""confidence"":0.9803468570296472,""bbox"":[22.0,90.0,56.0,118.0]},{""value"":20.0,""pixel_y"":170.0,""text"":""20"",""confidence"":0.9999974711900259,""bbox"":[22.0,156.0,56.0,184.0]},{""value"":15.0,""pixel_y"":238.0,""text"":""15"",""confidence"":0.999994015152757,""bbox"":[23.0,223.0,56.0,253.0]},{""value"":10.0,""pixel_y"":304.0,""text"":""10"",""confidence"":0.9999947737947846,""bbox"":[23.0,290.0,56.0,318.0]},{""value"":5.0,""pixel_y"":371.0,""text"":""5"",""confidence"":0.9999971389790971,""bbox"":[35.0,359.0,55.0,383.0]}]",-0.07476947011803496,32.74674111490263,0.999988256064347,0.6472263761304036,5.0,29.808344651956997,"[68.288,9.18,1008.64,407.85]","[637,184,24,224]",null,649.0,184.0,2.006670073244275,18.989158613184202,0.01084138681579816,0.00057059930609464,0.00036370308188470285,2890|7388,130|12.45,count|count,10.0|2.0,False
fgmvp_0226,fb0e35321af38020502240f0f1633e70be323dbaee7d43e109304efb9c99fb60,5054,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5054.jpg,phase6_geometry_scale/masked_images/fgmvp_0226.png,phase6_geometry_scale/debug_overlays/fgmvp_0226.png,17.5,17.5,0.9291968941688538,17.5,0.8973353505134583,"[398.0,120.0,459.0,156.0]",2496,"[18.0,17.0,16.0,15.0,14.0]","[110.0,220.5,330.0,440.5,550.5]","[{""value"":18.0,""pixel_y"":110.0,""text"":""18"",""confidence"":0.9999981455391691,""bbox"":[25.0,94.0,61.0,126.0]},{""value"":17.0,""pixel_y"":220.5,""text"":""17"",""confidence"":0.573227985613905,""bbox"":[25.0,204.0,59.0,237.0]},{""value"":16.0,""pixel_y"":330.0,""text"":""16"",""confidence"":0.9999949423819248,""bbox"":[24.0,312.0,60.0,348.0]},{""value"":15.0,""pixel_y"":440.5,""text"":""15"",""confidence"":0.9999942680334141,""bbox"":[23.0,425.0,61.0,456.0]},{""value"":14.0,""pixel_y"":550.5,""text"":""14"",""confidence"":0.9999876088490234,""bbox"":[23.0,535.0,61.0,566.0]}]",-0.009082637149058385,18.99999505033398,0.9999983501113262,0.3001816530431631,1.0,5.102398484412273,"[73.288,49.3625,1008.64,611.1375]","[408,167,41,384]",null,428.5,167.0,2.5059428464616285,17.483194646441227,0.016805353558773106,0.0009603059176441775,0.003293618405170261,5054,77.8,percentage,5.0,False
fgmvp_0227,fb0e35321af38020502240f0f1633e70be323dbaee7d43e109304efb9c99fb60,5054,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5054.jpg,phase6_geometry_scale/masked_images/fgmvp_0227.png,phase6_geometry_scale/debug_overlays/fgmvp_0227.png,17.0,17.0,0.999528169631958,17.0,0.9993977546691895,"[499.0,174.0,558.0,211.0]",2480,"[18.0,17.0,16.0,15.0,14.0]","[110.0,220.5,330.0,440.5,550.5]","[{""value"":18.0,""pixel_y"":110.0,""text"":""18"",""confidence"":0.9999981455391691,""bbox"":[25.0,94.0,61.0,126.0]},{""value"":17.0,""pixel_y"":220.5,""text"":""17"",""confidence"":0.573227985613905,""bbox"":[25.0,204.0,59.0,237.0]},{""value"":16.0,""pixel_y"":330.0,""text"":""16"",""confidence"":0.9999949423819248,""bbox"":[24.0,312.0,60.0,348.0]},{""value"":15.0,""pixel_y"":440.5,""text"":""15"",""confidence"":0.9999942680334141,""bbox"":[23.0,425.0,61.0,456.0]},{""value"":14.0,""pixel_y"":550.5,""text"":""14"",""confidence"":0.9999876088490234,""bbox"":[23.0,535.0,61.0,566.0]}]",-0.009082637149058385,18.99999505033398,0.9999983501113262,0.3001816530431631,1.0,5.102398484412273,"[73.288,49.3625,1008.64,611.1375]","[509,222,40,329]",null,529.0,222.0,2.4050092583036355,16.983649603243016,0.016350396756983798,0.0009617880445284587,0.0032044531227684273,5054,77.8,percentage,5.0,False
fgmvp_0228,fb0e35321af38020502240f0f1633e70be323dbaee7d43e109304efb9c99fb60,5054,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5054.jpg,phase6_geometry_scale/masked_images/fgmvp_0228.png,phase6_geometry_scale/debug_overlays/fgmvp_0228.png,16.5,16.5,0.947403432413674,16.5,0.9822286367416382,"[600.0,230.0,659.0,267.0]",2480,"[18.0,17.0,16.0,15.0,14.0]","[110.0,220.5,330.0,440.5,550.5]","[{""value"":18.0,""pixel_y"":110.0,""text"":""18"",""confidence"":0.9999981455391691,""bbox"":[25.0,94.0,61.0,126.0]},{""value"":17.0,""pixel_y"":220.5,""text"":""17"",""confidence"":0.573227985613905,""bbox"":[25.0,204.0,59.0,237.0]},{""value"":16.0,""pixel_y"":330.0,""text"":""16"",""confidence"":0.9999949423819248,""bbox"":[24.0,312.0,60.0,348.0]},{""value"":15.0,""pixel_y"":440.5,""text"":""15"",""confidence"":0.9999942680334141,""bbox"":[23.0,425.0,61.0,456.0]},{""value"":14.0,""pixel_y"":550.5,""text"":""14"",""confidence"":0.9999876088490234,""bbox"":[23.0,535.0,61.0,566.0]}]",-0.009082637149058385,18.99999505033398,0.9999983501113262,0.3001816530431631,1.0,5.102398484412273,"[73.288,49.3625,1008.64,611.1375]","[610,277,40,274]",null,630.0,277.0,2.3102064660509214,16.484104560044806,0.01589543995519449,0.0009633599972845145,0.0031152878403665936,5054,77.8,percentage,5.0,False
fgmvp_0229,fb0e35321af38020502240f0f1633e70be323dbaee7d43e109304efb9c99fb60,5054,bar,/data/liu_jun/finmme_reproduction/outputs/cache/phase2c_official_jpeg/5054.jpg,phase6_geometry_scale/masked_images/fgmvp_0229.png,phase6_geometry_scale/debug_overlays/fgmvp_0229.png,16.0,16.0,0.9999554753303528,16.0,0.9999249577522278,"[902.0,285.0,961.0,321.0]",2418,"[18.0,17.0,16.0,15.0,14.0]","[110.0,220.5,330.0,440.5,550.5]","[{""value"":18.0,""pixel_y"":110.0,""text"":""18"",""confidence"":0.9999981455391691,""bbox"":[25.0,94.0,61.0,126.0]},{""value"":17.0,""pixel_y"":220.5,""text"":""17"",""confidence"":0.573227985613905,""bbox"":[25.0,204.0,59.0,237.0]},{""value"":16.0,""pixel_y"":330.0,""text"":""16"",""confidence"":0.9999949423819248,""bbox"":[24.0,312.0,60.0,348.0]},{""value"":15.0,""pixel_y"":440.5,""text"":""15"",""confidence"":0.9999942680334141,""bbox"":[23.0,425.0,61.0,456.0]},{""value"":14.0,""pixel_y"":550.5,""text"":""14"",""confidence"":0.9999876088490234,""bbox"":[23.0,535.0,61.0,566.0]}]",-0.009082637149058385,18.99999505033398,0.9999983501113262,0.3001816530431631,1.0,5.102398484412273,"[73.288,49.3625,1008.64,611.1375]","[911,332,40,219]",null,931.0,332.0,2.2094486528940536,15.984559516846595,0.015440483153405182,0.0009650301970878239,0.00302612255796476,5054,77.8,percentage,5.0,False
